State Name,County Name,NAICS Description,Establishments
Virginia,Spotsylvania,Religious,92
Virginia,Stafford,Amusement,27
Virginia,Stafford,Religious,83
Virginia,Staunton city,Amusement,11
Virginia,Staunton city,Religious,58
Virginia,Suffolk city,Amusement,17
Virginia,Suffolk city,Religious,105
Virginia,Tazewell,Amusement,5
Virginia,Tazewell,Religious,52
Virginia,Virginia Beach city,Amusement,140
Virginia,Virginia Beach city,Religious,335
Virginia,Warren,Amusement,12
Virginia,Warren,Religious,48
Virginia,Washington,Amusement,11
Virginia,Washington,Religious,61
Virginia,Waynesboro city,Amusement,11
Virginia,Waynesboro city,Religious,41
Virginia,Westmoreland,Amusement,8
Virginia,Westmoreland,Religious,39
Virginia,Williamsburg city,Amusement,7
Virginia,Williamsburg city,Religious,25
Virginia,Winchester city,Amusement,11
Virginia,Winchester city,Religious,57
Virginia,Wise,Amusement,3
Virginia,Wise,Religious,30
Virginia,Wythe,Amusement,5
Virginia,Wythe,Religious,33
Virginia,York,Amusement,23
Virginia,York,Religious,52
Washington,Asotin,Amusement,7
Washington,Asotin,Religious,22
Washington,Benton,Amusement,58
Washington,Benton,Religious,160
Washington,Chelan,Amusement,53
Washington,Chelan,Religious,124
Washington,Clallam,Amusement,25
Washington,Clallam,Religious,83
Washington,Clark,Amusement,110
Washington,Clark,Religious,339
Washington,Cowlitz,Amusement,14
Washington,Cowlitz,Religious,93
Washington,Douglas,Amusement,7
Washington,Douglas,Religious,28
Washington,Franklin,Amusement,9
Washington,Franklin,Religious,46
Washington,Grant,Amusement,17
Washington,Grant,Religious,82
Washington,Grays Harbor,Amusement,16
Washington,Grays Harbor,Religious,85
Washington,Island,Amusement,25
Washington,Island,Religious,89
Washington,Jefferson,Amusement,12
Washington,Jefferson,Religious,56
Washington,King,Amusement,772
Washington,King,Religious,"2,223"
Washington,Kitsap,Amusement,59
Washington,Kitsap,Religious,244
Washington,Kittitas,Amusement,21
Washington,Kittitas,Religious,49
Washington,Klickitat,Amusement,8
Washington,Klickitat,Religious,25
Washington,Lewis,Amusement,10
Washington,Lewis,Religious,67
Washington,Lincoln,Amusement,5
Washington,Lincoln,Religious,18
Washington,Mason,Amusement,13
Washington,Mason,Religious,47
Washington,Okanogan,Amusement,25
Washington,Okanogan,Religious,52
Washington,Pacific,Amusement,8
Washington,Pacific,Religious,30
Washington,Pend Oreille,Amusement,3
Washington,Pend Oreille,Religious,18
Washington,Pierce,Amusement,203
Washington,Pierce,Religious,628
Washington,San Juan,Amusement,26
Washington,San Juan,Religious,39
Washington,Skagit,Amusement,34
Washington,Skagit,Religious,150
Washington,Snohomish,Amusement,155
Washington,Snohomish,Religious,585
Washington,Spokane,Amusement,129
Washington,Spokane,Religious,482
Washington,Stevens,Amusement,14
Washington,Stevens,Religious,47
Washington,Thurston,Amusement,68
Washington,Thurston,Religious,272
Washington,Walla Walla,Amusement,15
Washington,Walla Walla,Religious,55
Washington,Whatcom,Amusement,91
Washington,Whatcom,Religious,239
Washington,Whitman,Amusement,9
Washington,Whitman,Religious,44
Washington,Yakima,Amusement,52
Washington,Yakima,Religious,197
West Virginia,Barbour,Amusement,4
West Virginia,Barbour,Religious,10
West Virginia,Berkeley,Amusement,32
West Virginia,Berkeley,Religious,96
West Virginia,Boone,Amusement,4
West Virginia,Boone,Religious,17
West Virginia,Braxton,Amusement,3
West Virginia,Braxton,Religious,14
West Virginia,Brooke,Amusement,9
West Virginia,Brooke,Religious,35
West Virginia,Cabell,Amusement,44
West Virginia,Cabell,Religious,141
West Virginia,Fayette,Amusement,15
West Virginia,Fayette,Religious,49
West Virginia,Greenbrier,Amusement,11
West Virginia,Greenbrier,Religious,50
West Virginia,Hampshire,Amusement,3
West Virginia,Hampshire,Religious,20
West Virginia,Hancock,Amusement,21
West Virginia,Hancock,Religious,39
West Virginia,Hardy,Amusement,5
West Virginia,Hardy,Religious,13
West Virginia,Harrison,Amusement,35
West Virginia,Harrison,Religious,116
West Virginia,Jackson,Amusement,4
West Virginia,Jackson,Religious,29
West Virginia,Jefferson,Amusement,9
West Virginia,Jefferson,Religious,60
West Virginia,Kanawha,Amusement,60
West Virginia,Kanawha,Religious,334
West Virginia,Lewis,Amusement,6
West Virginia,Lewis,Religious,24
West Virginia,Logan,Amusement,9
West Virginia,Logan,Religious,24
West Virginia,Marion,Amusement,25
West Virginia,Marion,Religious,85
West Virginia,Marshall,Amusement,14
West Virginia,Marshall,Religious,44
West Virginia,Mason,Amusement,6
West Virginia,Mason,Religious,40
West Virginia,Mercer,Amusement,31
West Virginia,Mercer,Religious,78
West Virginia,Mineral,Amusement,5
West Virginia,Mineral,Religious,35
West Virginia,Mingo,Amusement,4
West Virginia,Mingo,Religious,20
West Virginia,Monongalia,Amusement,53
West Virginia,Monongalia,Religious,103
West Virginia,Monroe,Amusement,3
West Virginia,Monroe,Religious,17
West Virginia,Morgan,Amusement,3
West Virginia,Morgan,Religious,27
West Virginia,Nicholas,Amusement,8
West Virginia,Nicholas,Religious,31
West Virginia,Ohio,Amusement,19
West Virginia,Ohio,Religious,96
West Virginia,Preston,Amusement,7
West Virginia,Preston,Religious,30
West Virginia,Putnam,Amusement,16
West Virginia,Putnam,Religious,58
West Virginia,Raleigh,Amusement,25
West Virginia,Raleigh,Religious,85
West Virginia,Randolph,Amusement,12
West Virginia,Randolph,Religious,40
West Virginia,Tucker,Amusement,7
West Virginia,Tucker,Religious,11
West Virginia,Upshur,Amusement,8
West Virginia,Upshur,Religious,33
West Virginia,Wayne,Amusement,15
West Virginia,Wayne,Religious,28
West Virginia,Wood,Amusement,44
West Virginia,Wood,Religious,141
Wisconsin,Adams,Amusement,5
Wisconsin,Adams,Religious,19
Wisconsin,Ashland,Amusement,5
Wisconsin,Ashland,Religious,24
Wisconsin,Barron,Amusement,25
Wisconsin,Barron,Religious,65
Wisconsin,Bayfield,Amusement,14
Wisconsin,Bayfield,Religious,30
Wisconsin,Brown,Amusement,91
Wisconsin,Brown,Religious,194
Wisconsin,Buffalo,Amusement,6
Wisconsin,Buffalo,Religious,15
Wisconsin,Burnett,Amusement,8
Wisconsin,Burnett,Religious,27
Wisconsin,Calumet,Amusement,14
Wisconsin,Calumet,Religious,35
Wisconsin,Chippewa,Amusement,22
Wisconsin,Chippewa,Religious,64
Wisconsin,Clark,Amusement,5
Wisconsin,Clark,Religious,42
Wisconsin,Columbia,Amusement,27
Wisconsin,Columbia,Religious,65
Wisconsin,Crawford,Amusement,4
Wisconsin,Crawford,Religious,18
Wisconsin,Dane,Amusement,225
Wisconsin,Dane,Religious,667
Wisconsin,Dodge,Amusement,26
Wisconsin,Dodge,Religious,85
Wisconsin,Door,Amusement,32
Wisconsin,Door,Religious,71
Wisconsin,Douglas,Amusement,18
Wisconsin,Douglas,Religious,47
Wisconsin,Dunn,Amusement,13
Wisconsin,Dunn,Religious,45
Wisconsin,Eau Claire,Amusement,38
Wisconsin,Eau Claire,Religious,127
Wisconsin,Fond du Lac,Amusement,33
Wisconsin,Fond du Lac,Religious,109
Wisconsin,Grant,Amusement,12
Wisconsin,Grant,Religious,53
Wisconsin,Green,Amusement,10
Wisconsin,Green,Religious,36
Wisconsin,Green Lake,Amusement,4
Wisconsin,Green Lake,Religious,31
Wisconsin,Iowa,Amusement,4
Wisconsin,Iowa,Religious,27
Wisconsin,Iron,Amusement,5
Wisconsin,Iron,Religious,6
Wisconsin,Jackson,Amusement,3
Wisconsin,Jackson,Religious,23
Wisconsin,Jefferson,Amusement,31
Wisconsin,Jefferson,Religious,82
Wisconsin,Juneau,Amusement,7
Wisconsin,Juneau,Religious,27
Wisconsin,Kenosha,Amusement,41
Wisconsin,Kenosha,Religious,104
Wisconsin,Kewaunee,Amusement,9
Wisconsin,Kewaunee,Religious,19
Wisconsin,La Crosse,Amusement,62
Wisconsin,La Crosse,Religious,139
Wisconsin,Langlade,Amusement,8
Wisconsin,Langlade,Religious,31
Wisconsin,Lincoln,Amusement,12
Wisconsin,Lincoln,Religious,45
Wisconsin,Manitowoc,Amusement,16
Wisconsin,Manitowoc,Religious,72
Wisconsin,Marathon,Amusement,44
Wisconsin,Marathon,Religious,165
Wisconsin,Marinette,Amusement,21
Wisconsin,Marinette,Religious,53
Wisconsin,Marquette,Amusement,5
Wisconsin,Marquette,Religious,15
Wisconsin,Milwaukee,Amusement,169
Wisconsin,Milwaukee,Religious,805
Wisconsin,Monroe,Amusement,7
Wisconsin,Monroe,Religious,50
Wisconsin,Oconto,Amusement,18
Wisconsin,Oconto,Religious,34
Wisconsin,Oneida,Amusement,28
Wisconsin,Oneida,Religious,60
Wisconsin,Outagamie,Amusement,52
Wisconsin,Outagamie,Religious,166
Wisconsin,Ozaukee,Amusement,46
Wisconsin,Ozaukee,Religious,98
Wisconsin,Pierce,Amusement,15
Wisconsin,Pierce,Religious,42
Wisconsin,Polk,Amusement,15
Wisconsin,Polk,Religious,62
Wisconsin,Portage,Amusement,23
Wisconsin,Portage,Religious,81
Wisconsin,Price,Amusement,6
Wisconsin,Price,Religious,26
Wisconsin,Racine,Amusement,47
Wisconsin,Racine,Religious,171
Wisconsin,Richland,Amusement,5
Wisconsin,Richland,Religious,17
Wisconsin,Rock,Amusement,37
Wisconsin,Rock,Religious,144
Wisconsin,Rusk,Amusement,5
Wisconsin,Rusk,Religious,16
Wisconsin,Sauk,Amusement,47
Wisconsin,Sauk,Religious,85
Wisconsin,Sawyer,Amusement,12
Wisconsin,Sawyer,Religious,18
Wisconsin,Shawano,Amusement,12
Wisconsin,Shawano,Religious,60
Wisconsin,Sheboygan,Amusement,48
Wisconsin,Sheboygan,Religious,152
Wisconsin,St. Croix,Amusement,43
Wisconsin,St. Croix,Religious,80
Wisconsin,Taylor,Amusement,4
Wisconsin,Taylor,Religious,18
Wisconsin,Trempealeau,Amusement,9
Wisconsin,Trempealeau,Religious,37
Wisconsin,Vernon,Amusement,5
Wisconsin,Vernon,Religious,39
Wisconsin,Vilas,Amusement,24
Wisconsin,Vilas,Religious,46
Wisconsin,Walworth,Amusement,46
Wisconsin,Walworth,Religious,109
Wisconsin,Washburn,Amusement,8
Wisconsin,Washburn,Religious,24
Wisconsin,Washington,Amusement,47
Wisconsin,Washington,Religious,118
Wisconsin,Waukesha,Amusement,205
Wisconsin,Waukesha,Religious,379
Wisconsin,Waupaca,Amusement,25
Wisconsin,Waupaca,Religious,68
Wisconsin,Waushara,Amusement,10
Wisconsin,Waushara,Religious,36
Wisconsin,Winnebago,Amusement,63
Wisconsin,Winnebago,Religious,171
Wisconsin,Wood,Amusement,26
Wisconsin,Wood,Religious,93
Wyoming,Albany,Amusement,17
Wyoming,Albany,Religious,53
Wyoming,Big Horn,Amusement,7
Wyoming,Big Horn,Religious,12
Wyoming,Campbell,Amusement,20
Wyoming,Campbell,Religious,46
Wyoming,Carbon,Amusement,13
Wyoming,Carbon,Religious,18
Wyoming,Converse,Amusement,6
Wyoming,Converse,Religious,19
Wyoming,Crook,Amusement,7
Wyoming,Crook,Religious,8
Wyoming,Fremont,Amusement,25
Wyoming,Fremont,Religious,51
Wyoming,Goshen,Amusement,3
Wyoming,Goshen,Religious,28
Wyoming,Hot Springs,Amusement,4
Wyoming,Hot Springs,Religious,7
Wyoming,Johnson,Amusement,8
Wyoming,Johnson,Religious,17
Wyoming,Laramie,Amusement,21
Wyoming,Laramie,Religious,143
Wyoming,Lincoln,Amusement,17
Wyoming,Lincoln,Religious,13
Wyoming,Natrona,Amusement,37
Wyoming,Natrona,Religious,114
Wyoming,Park,Amusement,32
Wyoming,Park,Religious,59
Wyoming,Platte,Amusement,3
Wyoming,Platte,Religious,19
Wyoming,Sheridan,Amusement,26
Wyoming,Sheridan,Religious,62
Wyoming,Sublette,Amusement,7
Wyoming,Sublette,Religious,11
Wyoming,Sweetwater,Amusement,10
Wyoming,Sweetwater,Religious,39
Wyoming,Teton,Amusement,73
Wyoming,Teton,Religious,81
Wyoming,Uinta,Amusement,4
Wyoming,Uinta,Religious,9
